品牌,型号,系列,尺寸（inch）,材质（介质）,容值,容值单位,容值误差,耐压（V）,特殊用途,备注1,备注2,备注3,器件类型,安装方式,封装代码,尺寸（mm）,规格摘要,生产状态,长度（mm）,宽度（mm）,高度（mm）,官网链接,数据来源,数据状态,校验时间,校验备注,直径（mm）,脚距（mm）,极性,ESR,纹波电流,寿命（h）,工作温度,阻值@25C,阻值单位,阻值误差,B值,B值条件,共模阻抗,阻抗单位,额定电流,DCR,回路数,电感值,电感单位,电感误差,饱和电流,屏蔽类型,阻抗@100MHz,系列说明,_model_rule_authority,_resistance_ohm,输出频率,频率单位,频差（ppm）,电源电压,输出类型,占空比,频率,负载电容（pF）,驱动电平,_body_size
Wurth Elektronik,7443733448033,WE-LHMI,,Ferrite,,,,7443733448033 V,Wurth WE-LHMI high-current molded power inductor,"SPEC3.3 µH, 4.9 A, 2.8 A",https://www.we-online.com/en/components/products/WE-LHMI,3.3 A | 4.9 A | 30 mΩ | 60 MHz | 7443733448033,功率电感,SMT,,,"SPEC3.3 µH, 4.9 A, 2.8 A | L=10UH | 3.3 A | 4.9 A | 30 mΩ | 60 MHz | 7443733448033 V | 7443733448033",,,,,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,3.3 A,30 mΩ,,10,UH,7443733448033,4.9 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,
Wurth Elektronik,7443733448047,WE-LHMI,,Ferrite,,,,7443733448047 V,Wurth WE-LHMI high-current molded power inductor,"SPEC4.7 µH, 3.6 A, 2.6 A",https://www.we-online.com/en/components/products/WE-LHMI,4.7 A | 3.6 A | 30 mΩ | 88 MHz | 7443733448047,功率电感,SMT,,,"SPEC4.7 µH, 3.6 A, 2.6 A | L=10UH | 4.7 A | 3.6 A | 30 mΩ | 88 MHz | 7443733448047 V | 7443733448047",,,,,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,4.7 A,30 mΩ,,10,UH,7443733448047,3.6 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,
Wurth Elektronik,7443733448068,WE-LHMI,,Ferrite,,,,7443733448068 V,Wurth WE-LHMI high-current molded power inductor,"SPEC6.8 µH, 3.5 A, 1.9 A",https://www.we-online.com/en/components/products/WE-LHMI,6.8 A | 3.5 A | 30 mΩ | 159 MHz | 7443733448068,功率电感,SMT,,,"SPEC6.8 µH, 3.5 A, 1.9 A | L=10UH | 6.8 A | 3.5 A | 30 mΩ | 159 MHz | 7443733448068 V | 7443733448068",,,,,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,6.8 A,30 mΩ,,10,UH,7443733448068,3.5 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,
Wurth Elektronik,7443733448100,WE-LHMI,,Ferrite,,,,7443733448100 V,Wurth WE-LHMI high-current molded power inductor,"SPEC10 µH, 2.6 A, 1.2 A",https://www.we-online.com/en/components/products/WE-LHMI,10 A | 2.6 A | 30 mΩ | 230 MHz | 7443733448100,功率电感,SMT,,,"SPEC10 µH, 2.6 A, 1.2 A | L=10UH | 10 A | 2.6 A | 30 mΩ | 230 MHz | 7443733448100 V | 7443733448100",,,,,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,10 A,30 mΩ,,10,UH,7443733448100,2.6 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,
Wurth Elektronik,744373360033,WE-LHMI,5030,Ferrite,,,,744373360033 V,Wurth WE-LHMI high-current molded power inductor,"SPEC0.33 µH, 15.1 A, 15 A",https://www.we-online.com/en/components/products/WE-LHMI,0.33 A | 15.1 A | 30 mΩ | 5 MHz | 744373360033,功率电感,SMT,5030,5.7 x 5.2 x 2.8 mm,"SPEC0.33 µH, 15.1 A, 15 A | L=10UH | 0.33 A | 15.1 A | 30 mΩ | 5 MHz | 744373360033 V | 744373360033 | 5030",,5.7,5.2,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,0.33 A,30 mΩ,,10,UH,744373360033,15.1 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,5.7 x 5.2 x 2.8 mm
Wurth Elektronik,744373360047,WE-LHMI,5030,Ferrite,,,,744373360047 V,Wurth WE-LHMI high-current molded power inductor,"SPEC0.47 µH, 12.3 A, 10.8 A",https://www.we-online.com/en/components/products/WE-LHMI,0.47 A | 12.3 A | 30 mΩ | 7.4 MHz | 744373360047,功率电感,SMT,5030,5.7 x 5.2 x 2.8 mm,"SPEC0.47 µH, 12.3 A, 10.8 A | L=10UH | 0.47 A | 12.3 A | 30 mΩ | 7.4 MHz | 744373360047 V | 744373360047 | 5030",,5.7,5.2,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,0.47 A,30 mΩ,,10,UH,744373360047,12.3 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,5.7 x 5.2 x 2.8 mm
Wurth Elektronik,744373360068,WE-LHMI,5030,Ferrite,,,,744373360068 V,Wurth WE-LHMI high-current molded power inductor,"SPEC0.68 µH, 9.8 A, 10.2 A",https://www.we-online.com/en/components/products/WE-LHMI,0.68 A | 9.8 A | 30 mΩ | 12 MHz | 744373360068,功率电感,SMT,5030,5.7 x 5.2 x 2.8 mm,"SPEC0.68 µH, 9.8 A, 10.2 A | L=10UH | 0.68 A | 9.8 A | 30 mΩ | 12 MHz | 744373360068 V | 744373360068 | 5030",,5.7,5.2,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,0.68 A,30 mΩ,,10,UH,744373360068,9.8 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,5.7 x 5.2 x 2.8 mm
Wurth Elektronik,74437336010,WE-LHMI,5030,Ferrite,,,,74437336010 V,Wurth WE-LHMI high-current molded power inductor,"SPEC1 µH, 8.6 A, 7.4 A",https://www.we-online.com/en/components/products/WE-LHMI,1 A | 8.6 A | 30 mΩ | 14 MHz | 74437336010,功率电感,SMT,5030,5.7 x 5.2 x 2.8 mm,"SPEC1 µH, 8.6 A, 7.4 A | L=10UH | 1 A | 8.6 A | 30 mΩ | 14 MHz | 74437336010 V | 74437336010 | 5030",,5.7,5.2,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,1 A,30 mΩ,,10,UH,74437336010,8.6 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,5.7 x 5.2 x 2.8 mm
Wurth Elektronik,74437336012,WE-LHMI,5030,Ferrite,,,,74437336012 V,Wurth WE-LHMI high-current molded power inductor,"SPEC1.2 µH, 8.3 A, 7.5 A",https://www.we-online.com/en/components/products/WE-LHMI,1.2 A | 8.3 A | 30 mΩ | 16 MHz | 74437336012,功率电感,SMT,5030,5.7 x 5.2 x 2.8 mm,"SPEC1.2 µH, 8.3 A, 7.5 A | L=10UH | 1.2 A | 8.3 A | 30 mΩ | 16 MHz | 74437336012 V | 74437336012 | 5030",,5.7,5.2,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,1.2 A,30 mΩ,,10,UH,74437336012,8.3 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,5.7 x 5.2 x 2.8 mm
Wurth Elektronik,74437336015,WE-LHMI,5030,Ferrite,,,,74437336015 V,Wurth WE-LHMI high-current molded power inductor,"SPEC1.5 µH, 7.8 A, 7.7 A",https://www.we-online.com/en/components/products/WE-LHMI,1.5 A | 7.8 A | 30 mΩ | 25 MHz | 74437336015,功率电感,SMT,5030,5.7 x 5.2 x 2.8 mm,"SPEC1.5 µH, 7.8 A, 7.7 A | L=10UH | 1.5 A | 7.8 A | 30 mΩ | 25 MHz | 74437336015 V | 74437336015 | 5030",,5.7,5.2,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,1.5 A,30 mΩ,,10,UH,74437336015,7.8 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,5.7 x 5.2 x 2.8 mm
Wurth Elektronik,74437336022,WE-LHMI,5030,Ferrite,,,,74437336022 V,Wurth WE-LHMI high-current molded power inductor,"SPEC2.2 µH, 6.2 A, 7 A",https://www.we-online.com/en/components/products/WE-LHMI,2.2 A | 6.2 A | 30 mΩ | 35 MHz | 74437336022,功率电感,SMT,5030,5.7 x 5.2 x 2.8 mm,"SPEC2.2 µH, 6.2 A, 7 A | L=10UH | 2.2 A | 6.2 A | 30 mΩ | 35 MHz | 74437336022 V | 74437336022 | 5030",,5.7,5.2,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,2.2 A,30 mΩ,,10,UH,74437336022,6.2 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,5.7 x 5.2 x 2.8 mm
Wurth Elektronik,74437336033,WE-LHMI,5030,Ferrite,,,,74437336033 V,Wurth WE-LHMI high-current molded power inductor,"SPEC3.3 µH, 5.45 A, 5.55 A",https://www.we-online.com/en/components/products/WE-LHMI,3.3 A | 5.45 A | 30 mΩ | 38 MHz | 74437336033,功率电感,SMT,5030,5.7 x 5.2 x 2.8 mm,"SPEC3.3 µH, 5.45 A, 5.55 A | L=10UH | 3.3 A | 5.45 A | 30 mΩ | 38 MHz | 74437336033 V | 74437336033 | 5030",,5.7,5.2,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,3.3 A,30 mΩ,,10,UH,74437336033,5.45 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,5.7 x 5.2 x 2.8 mm
Wurth Elektronik,74437336047,WE-LHMI,5030,Ferrite,,,,74437336047 V,Wurth WE-LHMI high-current molded power inductor,"SPEC4.7 µH, 4.35 A, 3.85 A",https://www.we-online.com/en/components/products/WE-LHMI,4.7 A | 4.35 A | 30 mΩ | 53 MHz | 74437336047,功率电感,SMT,5030,5.7 x 5.2 x 2.8 mm,"SPEC4.7 µH, 4.35 A, 3.85 A | L=10UH | 4.7 A | 4.35 A | 30 mΩ | 53 MHz | 74437336047 V | 74437336047 | 5030",,5.7,5.2,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,4.7 A,30 mΩ,,10,UH,74437336047,4.35 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,5.7 x 5.2 x 2.8 mm
Wurth Elektronik,74437336056,WE-LHMI,5030,Ferrite,,,,74437336056 V,Wurth WE-LHMI high-current molded power inductor,"SPEC5.6 µH, 4.15 A, 3.85 A",https://www.we-online.com/en/components/products/WE-LHMI,5.6 A | 4.15 A | 30 mΩ | 63 MHz | 74437336056,功率电感,SMT,5030,5.7 x 5.2 x 2.8 mm,"SPEC5.6 µH, 4.15 A, 3.85 A | L=10UH | 5.6 A | 4.15 A | 30 mΩ | 63 MHz | 74437336056 V | 74437336056 | 5030",,5.7,5.2,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,5.6 A,30 mΩ,,10,UH,74437336056,4.15 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,5.7 x 5.2 x 2.8 mm
Wurth Elektronik,74437336068,WE-LHMI,5030,Ferrite,,,,74437336068 V,Wurth WE-LHMI high-current molded power inductor,"SPEC6.8 µH, 3.75 A, 2.9 A",https://www.we-online.com/en/components/products/WE-LHMI,6.8 A | 3.75 A | 30 mΩ | 76.2 MHz | 74437336068,功率电感,SMT,5030,5.7 x 5.2 x 2.8 mm,"SPEC6.8 µH, 3.75 A, 2.9 A | L=10UH | 6.8 A | 3.75 A | 30 mΩ | 76.2 MHz | 74437336068 V | 74437336068 | 5030",,5.7,5.2,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,6.8 A,30 mΩ,,10,UH,74437336068,3.75 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,5.7 x 5.2 x 2.8 mm
Wurth Elektronik,74437336100,WE-LHMI,5030,Ferrite,,,,74437336100 V,Wurth WE-LHMI high-current molded power inductor,"SPEC10 µH, 2.9 A, 2.8 A",https://www.we-online.com/en/components/products/WE-LHMI,10 A | 2.9 A | 30 mΩ | 128 MHz | 74437336100,功率电感,SMT,5030,5.7 x 5.2 x 2.8 mm,"SPEC10 µH, 2.9 A, 2.8 A | L=10UH | 10 A | 2.9 A | 30 mΩ | 128 MHz | 74437336100 V | 74437336100 | 5030",,5.7,5.2,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,10 A,30 mΩ,,10,UH,74437336100,2.9 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,5.7 x 5.2 x 2.8 mm
Wurth Elektronik,744373460022,WE-LHMI,7030,Ferrite,,,,744373460022 V,Wurth WE-LHMI high-current molded power inductor,"SPEC0.22 µH, 23 A, 29.9 A",https://www.we-online.com/en/components/products/WE-LHMI,0.22 A | 23 A | 30 mΩ | 2.8 MHz | 744373460022,功率电感,SMT,7030,7.3 x 6.6 x 2.8 mm,"SPEC0.22 µH, 23 A, 29.9 A | L=10UH | 0.22 A | 23 A | 30 mΩ | 2.8 MHz | 744373460022 V | 744373460022 | 7030",,7.3,6.6,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,0.22 A,30 mΩ,,10,UH,744373460022,23 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,7.3 x 6.6 x 2.8 mm
Wurth Elektronik,744373460033,WE-LHMI,7030,Ferrite,,,,744373460033 V,Wurth WE-LHMI high-current molded power inductor,"SPEC0.33 µH, 17.8 A, 27.1 A",https://www.we-online.com/en/components/products/WE-LHMI,0.33 A | 17.8 A | 30 mΩ | 3.9 MHz | 744373460033,功率电感,SMT,7030,7.3 x 6.6 x 2.8 mm,"SPEC0.33 µH, 17.8 A, 27.1 A | L=10UH | 0.33 A | 17.8 A | 30 mΩ | 3.9 MHz | 744373460033 V | 744373460033 | 7030",,7.3,6.6,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,0.33 A,30 mΩ,,10,UH,744373460033,17.8 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,7.3 x 6.6 x 2.8 mm
Wurth Elektronik,744373460047,WE-LHMI,7030,Ferrite,,,,744373460047 V,Wurth WE-LHMI high-current molded power inductor,"SPEC0.47 µH, 16.6 A, 21.4 A",https://www.we-online.com/en/components/products/WE-LHMI,0.47 A | 16.6 A | 30 mΩ | 4.2 MHz | 744373460047,功率电感,SMT,7030,7.3 x 6.6 x 2.8 mm,"SPEC0.47 µH, 16.6 A, 21.4 A | L=10UH | 0.47 A | 16.6 A | 30 mΩ | 4.2 MHz | 744373460047 V | 744373460047 | 7030",,7.3,6.6,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,0.47 A,30 mΩ,,10,UH,744373460047,16.6 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,7.3 x 6.6 x 2.8 mm
Wurth Elektronik,744373460068,WE-LHMI,7030,Ferrite,,,,744373460068 V,Wurth WE-LHMI high-current molded power inductor,"SPEC0.68 µH, 15.1 A, 15.9 A",https://www.we-online.com/en/components/products/WE-LHMI,0.68 A | 15.1 A | 30 mΩ | 5.5 MHz | 744373460068,功率电感,SMT,7030,7.3 x 6.6 x 2.8 mm,"SPEC0.68 µH, 15.1 A, 15.9 A | L=10UH | 0.68 A | 15.1 A | 30 mΩ | 5.5 MHz | 744373460068 V | 744373460068 | 7030",,7.3,6.6,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,0.68 A,30 mΩ,,10,UH,744373460068,15.1 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,7.3 x 6.6 x 2.8 mm
Wurth Elektronik,744373460082,WE-LHMI,7030,Ferrite,,,,744373460082 V,Wurth WE-LHMI high-current molded power inductor,"SPEC0.82 µH, 12.7 A, 15 A",https://www.we-online.com/en/components/products/WE-LHMI,0.82 A | 12.7 A | 30 mΩ | 8 MHz | 744373460082,功率电感,SMT,7030,7.3 x 6.6 x 2.8 mm,"SPEC0.82 µH, 12.7 A, 15 A | L=10UH | 0.82 A | 12.7 A | 30 mΩ | 8 MHz | 744373460082 V | 744373460082 | 7030",,7.3,6.6,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,0.82 A,30 mΩ,,10,UH,744373460082,12.7 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,7.3 x 6.6 x 2.8 mm
Wurth Elektronik,74437346010,WE-LHMI,7030,Ferrite,,,,74437346010 V,Wurth WE-LHMI high-current molded power inductor,"SPEC1 µH, 11.4 A, 14.7 A",https://www.we-online.com/en/components/products/WE-LHMI,1 A | 11.4 A | 30 mΩ | 10 MHz | 74437346010,功率电感,SMT,7030,7.3 x 6.6 x 2.8 mm,"SPEC1 µH, 11.4 A, 14.7 A | L=10UH | 1 A | 11.4 A | 30 mΩ | 10 MHz | 74437346010 V | 74437346010 | 7030",,7.3,6.6,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,1 A,30 mΩ,,10,UH,74437346010,11.4 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,7.3 x 6.6 x 2.8 mm
Wurth Elektronik,74437346015,WE-LHMI,7030,Ferrite,,,,74437346015 V,Wurth WE-LHMI high-current molded power inductor,"SPEC1.5 µH, 9.1 A, 11.2 A",https://www.we-online.com/en/components/products/WE-LHMI,1.5 A | 9.1 A | 30 mΩ | 15 MHz | 74437346015,功率电感,SMT,7030,7.3 x 6.6 x 2.8 mm,"SPEC1.5 µH, 9.1 A, 11.2 A | L=10UH | 1.5 A | 9.1 A | 30 mΩ | 15 MHz | 74437346015 V | 74437346015 | 7030",,7.3,6.6,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,1.5 A,30 mΩ,,10,UH,74437346015,9.1 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,7.3 x 6.6 x 2.8 mm
Wurth Elektronik,74437346018,WE-LHMI,7030,Ferrite,,,,74437346018 V,Wurth WE-LHMI high-current molded power inductor,"SPEC1.8 µH, 8.8 A, 10.2 A",https://www.we-online.com/en/components/products/WE-LHMI,1.8 A | 8.8 A | 30 mΩ | 17 MHz | 74437346018,功率电感,SMT,7030,7.3 x 6.6 x 2.8 mm,"SPEC1.8 µH, 8.8 A, 10.2 A | L=10UH | 1.8 A | 8.8 A | 30 mΩ | 17 MHz | 74437346018 V | 74437346018 | 7030",,7.3,6.6,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,1.8 A,30 mΩ,,10,UH,74437346018,8.8 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,7.3 x 6.6 x 2.8 mm
Wurth Elektronik,74437346022,WE-LHMI,7030,Ferrite,,,,74437346022 V,Wurth WE-LHMI high-current molded power inductor,"SPEC2.2 µH, 7.7 A, 10 A",https://www.we-online.com/en/components/products/WE-LHMI,2.2 A | 7.7 A | 30 mΩ | 20 MHz | 74437346022,功率电感,SMT,7030,7.3 x 6.6 x 2.8 mm,"SPEC2.2 µH, 7.7 A, 10 A | L=10UH | 2.2 A | 7.7 A | 30 mΩ | 20 MHz | 74437346022 V | 74437346022 | 7030",,7.3,6.6,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,2.2 A,30 mΩ,,10,UH,74437346022,7.7 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,7.3 x 6.6 x 2.8 mm
Wurth Elektronik,74437346025,WE-LHMI,7030,Ferrite,,,,74437346025 V,Wurth WE-LHMI high-current molded power inductor,"SPEC2.5 µH, 7.3 A, 8.5 A",https://www.we-online.com/en/components/products/WE-LHMI,2.5 A | 7.3 A | 30 mΩ | 22 MHz | 74437346025,功率电感,SMT,7030,7.3 x 6.6 x 2.8 mm,"SPEC2.5 µH, 7.3 A, 8.5 A | L=10UH | 2.5 A | 7.3 A | 30 mΩ | 22 MHz | 74437346025 V | 74437346025 | 7030",,7.3,6.6,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,2.5 A,30 mΩ,,10,UH,74437346025,7.3 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,7.3 x 6.6 x 2.8 mm
Wurth Elektronik,74437346033,WE-LHMI,7030,Ferrite,,,,74437346033 V,Wurth WE-LHMI high-current molded power inductor,"SPEC3.3 µH, 6.2 A, 8.4 A",https://www.we-online.com/en/components/products/WE-LHMI,3.3 A | 6.2 A | 30 mΩ | 30 MHz | 74437346033,功率电感,SMT,7030,7.3 x 6.6 x 2.8 mm,"SPEC3.3 µH, 6.2 A, 8.4 A | L=10UH | 3.3 A | 6.2 A | 30 mΩ | 30 MHz | 74437346033 V | 74437346033 | 7030",,7.3,6.6,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,3.3 A,30 mΩ,,10,UH,74437346033,6.2 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,7.3 x 6.6 x 2.8 mm
Wurth Elektronik,74437346047,WE-LHMI,7030,Ferrite,,,,74437346047 V,Wurth WE-LHMI high-current molded power inductor,"SPEC4.7 µH, 5.35 A, 7.5 A",https://www.we-online.com/en/components/products/WE-LHMI,4.7 A | 5.35 A | 30 mΩ | 40 MHz | 74437346047,功率电感,SMT,7030,7.3 x 6.6 x 2.8 mm,"SPEC4.7 µH, 5.35 A, 7.5 A | L=10UH | 4.7 A | 5.35 A | 30 mΩ | 40 MHz | 74437346047 V | 74437346047 | 7030",,7.3,6.6,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,4.7 A,30 mΩ,,10,UH,74437346047,5.35 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,7.3 x 6.6 x 2.8 mm
Wurth Elektronik,74437346056,WE-LHMI,7030,Ferrite,,,,74437346056 V,Wurth WE-LHMI high-current molded power inductor,"SPEC5.6 µH, 5 A, 5.9 A",https://www.we-online.com/en/components/products/WE-LHMI,5.6 A | 5 A | 30 mΩ | 48 MHz | 74437346056,功率电感,SMT,7030,7.3 x 6.6 x 2.8 mm,"SPEC5.6 µH, 5 A, 5.9 A | L=10UH | 5.6 A | 5 A | 30 mΩ | 48 MHz | 74437346056 V | 74437346056 | 7030",,7.3,6.6,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,5.6 A,30 mΩ,,10,UH,74437346056,5 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,7.3 x 6.6 x 2.8 mm
Wurth Elektronik,74437346068,WE-LHMI,7030,Ferrite,,,,74437346068 V,Wurth WE-LHMI high-current molded power inductor,"SPEC6.8 µH, 4.45 A, 5.45 A",https://www.we-online.com/en/components/products/WE-LHMI,6.8 A | 4.45 A | 30 mΩ | 60 MHz | 74437346068,功率电感,SMT,7030,7.3 x 6.6 x 2.8 mm,"SPEC6.8 µH, 4.45 A, 5.45 A | L=10UH | 6.8 A | 4.45 A | 30 mΩ | 60 MHz | 74437346068 V | 74437346068 | 7030",,7.3,6.6,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,6.8 A,30 mΩ,,10,UH,74437346068,4.45 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,7.3 x 6.6 x 2.8 mm
Wurth Elektronik,74437346082,WE-LHMI,7030,Ferrite,,,,74437346082 V,Wurth WE-LHMI high-current molded power inductor,"SPEC8.2 µH, 4.1 A, 5.1 A",https://www.we-online.com/en/components/products/WE-LHMI,8.2 A | 4.1 A | 30 mΩ | 68 MHz | 74437346082,功率电感,SMT,7030,7.3 x 6.6 x 2.8 mm,"SPEC8.2 µH, 4.1 A, 5.1 A | L=10UH | 8.2 A | 4.1 A | 30 mΩ | 68 MHz | 74437346082 V | 74437346082 | 7030",,7.3,6.6,2.8,https://www.we-online.com/en/components/products/WE-LHMI,Wurth official WE-LHMI product page,official,2026-04-19 02:13,Parsed from official WE-LHMI product page,,,,,,,,,,,,,,,8.2 A,30 mΩ,,10,UH,74437346082,4.1 A,,,Wurth WE-LHMI molded power inductor series,Wurth official WE-LHMI product page,,,,,,,,,,,7.3 x 6.6 x 2.8 mm
